ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps_ttm,total_mv,circ_mv,mom_1d,mom_5d,mom_10d,mom_20d,mom_60d,ma_5_ratio,ma_5_slope,ma_10_ratio,ma_10_slope,ma_20_ratio,ma_20_slope,ma_60_ratio,ma_60_slope,macd,macd_signal,macd_hist,rsi_14,kdj_k,kdj_d,kdj_j,boll_upper,boll_lower,boll_width,boll_position,amplitude,body_ratio,upper_shadow,lower_shadow,close_to_high_20d,close_to_low_20d,close_to_high_60d,close_to_low_60d,bbi,bbi_bull,vol_ma5_ratio,amt_ma5_ratio,fwd_ret_1d,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d
920128.BJ,2026-01-21,30.18,30.22,29.35,29.55,30.62,-1.07,-3.4944,20064.46,59747.194,5.2477,8.257,0.86,50.0108,79.2341,4.6535,4.0264,239916.45,112984.425,-0.03494448073154799,-0.021523178807946963,-0.002363268062120172,0.1034353995519044,-0.020874751491053667,0.9687889318733197,0.00993311701211863,0.9735767000527147,0.03167912984364407,1.0216605874116202,0.030351067808987553,1.0320019557397468,0.0011421512068343631,0.774999759765322,0.661761817018175,0.11323794274714694,65.88921193153647,47.46655512468237,56.41836089431573,29.562943585415653,1.1055149079521913,0.8520823847720047,0.2534325231801866,0.5836567981660077,0.029441624365482148,-0.02131979695431469,0.0013536379018612233,0.006768189509306236,0.9095106186518929,1.1343570057581573,0.9081130915795944,1.1356648731744812,29.921979166666667,0,0.9484036563752922,0.9175184476169614,-0.00033840947546537326,-0.02639593908629445,-0.05651438240270734,-0.015228426395939021
920128.BJ,2026-01-22,29.64,29.77,29.18,29.54,29.55,-0.01,-0.0338,10065.09,29581.3,2.6324,4.142,0.48,49.9939,79.2073,4.6519,4.025,239835.26,112946.19,-0.00033840947546537326,-0.02924745317121269,-0.015661446184605188,0.12748091603053435,-0.008059100067159264,0.9741458910433979,0.0012547051442910462,0.9747566408183468,0.015753309870957022,1.0154517797906533,0.03126717124271061,1.031796854079102,0.0006699172215327565,0.6871970942248105,0.6668488724595022,0.02034822176530826,59.447003649472286,38.41685683410841,50.41785954091329,14.414851420498636,1.1040958565338146,0.865470832701121,0.23862502383269363,0.5637680614852526,0.019972918077183474,-0.003385240352065045,0.004400812457684462,0.012186865267433969,0.9092028316405046,1.1339731285988484,0.9078057775046097,1.1352805534204458,29.784895833333334,0,0.5075215380835917,0.4855219897525025,0.015233581584292555,-0.03859174001354093,-0.06533513879485442,-0.03520649966147593
920128.BJ,2026-01-23,29.6,30.09,29.58,29.99,29.54,0.45,1.5234,12370.63,36995.418,3.2354,5.0908,0.62,50.7555,80.4139,4.7228,4.0863,243488.81,114666.765,0.015233581584292555,-0.0269305645684621,0.023200272944387645,0.1342662632375189,-0.034449452672247305,0.9944293388155712,-0.014057800444618684,0.9873901162216442,0.008165433000298705,1.0246685800191335,0.031816819728190726,1.048167716154738,-0.00041923106036345636,0.6464719620158839,0.6627734903707786,-0.016301528354894734,50.906554096664195,35.01890336185276,45.28487414789311,14.486961789772053,1.086419477254337,0.865431139617954,0.22098833763638284,0.6089410039384945,0.017005668556185446,0.013004334778259321,0.0033344448149383605,0.0006668889629877668,0.92305324715297,1.1490421455938695,0.9216349108789182,1.1525749423520368,29.758958333333332,1,0.7569348404686564,0.7460423410170274,-0.02967655885295084,-0.07969323107702553,-0.06935645215071684,-0.08302767589196391
920128.BJ,2026-01-26,30.1,30.18,28.89,29.1,29.99,-0.89,-2.9677,12141.13,35689.136,3.1754,4.9963,0.74,49.2492,78.0275,4.5826,3.9651,236262.9,111263.85,-0.02967655885295084,-0.06400771952396267,-0.041186161449752845,0.10436432637571147,-0.040553907022749636,0.9778225806451613,-0.031754294638209224,0.9620470774927268,-6.611570247927467e-05,0.9896107870976518,0.028200286723311985,1.017790938979178,-0.00170506456549957,0.5362004543323273,0.6374588831630884,-0.10125842883076108,47.21862786408695,25.56112544097614,38.710291245587456,-0.7372061682464874,1.114244801309708,0.9067517622641751,0.20749303904553287,0.44940417283554185,0.04432989690721646,-0.034364261168384876,0.0027491408934707316,0.007216494845360854,0.8956602031394275,1.1149425287356323,0.8942839582052858,1.11837048424289,29.653750000000002,0,0.8138274240482791,0.7963211846318774,0.0013745704467353903,-0.052233676975945165,-0.03264604810996574,-0.07525773195876295
920128.BJ,2026-01-27,28.9,29.15,28.32,29.14,29.1,0.04,0.1375,7363.55,21156.148,1.9259,3.0303,0.49,49.3169,78.1348,4.5889,3.9705,236587.66,111416.79,0.0013745704467353903,-0.04833442194644022,-0.06422607578676942,0.10378787878787876,-0.04615384615384621,0.9890035297311974,-0.03813006006790287,0.9697816826411075,-0.010244079185743882,0.9863755606329864,0.02631578947368407,1.020028353567824,-0.002664882320425943,0.44688573515667684,0.5993442535618061,-0.15245851840512925,46.87499914550782,24.368721677376495,33.9297680561838,5.246628919761875,1.10556594079279,0.9220593165853842,0.1835066242074059,0.42472953554401155,0.02848318462594366,0.008236101578586204,0.0003431708991076874,0.01990391214824977,0.89689135118498,1.1164750957854406,0.8955132145052244,1.1199077632590315,29.560208333333332,0,0.5937881320915813,0.5775028897326163,-0.012697323266987026,-0.03912148249828418,-0.042553191489361764,-0.07824296499656835
920128.BJ,2026-01-28,29.19,29.35,28.67,28.77,29.14,-0.37,-1.2697,6159.83,17845.427,1.611,2.5349,0.5,48.6907,77.1427,4.5307,3.9201,233583.63,110002.095,-0.012697323266987026,-0.02639593908629445,-0.047350993377483386,0.09101251422070522,-0.06225554106910036,0.9816432373413403,-0.03914497410005913,0.9620464805216519,-0.01472720084343715,0.9699115044247787,0.02555015817587769,1.0082001682085786,-0.0034109032490891034,0.3423014311372299,0.5479356890768908,-0.20563425793966095,41.90600445602602,20.26726216198259,29.3755994247834,2.0505876363809747,1.1094769276573664,0.9525668679630718,0.1569100596942946,0.3022950346476732,0.023635731664928737,-0.014598540145985462,0.005561348627042063,0.003475842891901212,0.8855032317636196,1.1022988505747127,0.8841425937307928,1.1056879323597233,29.3753125,0,0.6403119070324613,0.6316185948283943,-0.012860618700034743,-0.03093500173792152,-0.03614876607577333,-0.045185957594716775
920128.BJ,2026-01-29,28.87,28.97,28.36,28.4,28.77,-0.37,-1.2861,7052.67,20160.701,1.8446,2.9023,0.73,48.0645,76.1506,4.4724,3.8697,230579.6,108587.4,-0.012860618700034743,-0.03859174001354093,-0.06671048307591199,0.08066971080669694,-0.0627062706270628,0.9766162310866574,-0.04102361166073076,0.9561645680425558,-0.019897706649067648,0.954028587265062,0.023306577748749557,0.9963397378176417,-0.004377743366438036,0.22694562108883432,0.48373767547927954,-0.2567920543904452,43.79263217858547,14.26268181479258,24.337960221453127,-5.88787499852851,1.1089123812239596,0.9874608582126602,0.1214515230112995,0.10324400583943048,0.0214788732394366,-0.016549295774647973,0.0035211267605633053,0.0014084507042253223,0.874115112342259,1.0881226053639845,0.8727719729563613,1.091468101460415,29.23239583333333,0,0.7821038546782378,0.7645500843668365,-0.028169014084506894,-0.027816901408450723,-0.018661971830985835,-0.021126760563380254
920128.BJ,2026-01-30,28.22,28.51,27.6,27.6,28.4,-0.8,-2.8169,8318.47,23305.257,2.1756,3.4232,0.92,46.7106,74.0055,4.3464,3.7607,224084.4,105528.6,-0.028169014084506894,-0.07969323107702553,-0.10447761194029848,-0.01075268817204289,-0.14392059553349879,0.9649674847912735,-0.05159493335101828,0.9394145677331518,-0.03269351068383097,0.9276219604416289,0.016588082547492,0.9709079396348542,-0.0064600311060107884,0.07016319874736254,0.40102278013289616,-0.3308595813855336,30.606487406924074,9.508454543195054,19.394791662033768,-10.264219694482374,1.1431249571820246,1.0129257674556562,0.1301991897263683,-0.09927686529272291,0.03297101449275363,-0.022463768115941935,0.01050724637681169,0.0,0.8494921514312096,1.0,0.8494921514312096,1.0607225211375866,28.982083333333332,0,1.0135662527582723,0.9862015067469442,-0.0007246376811594901,0.011231884057971042,-0.003985507246376918,0.008695652173912993
920128.BJ,2026-02-02,27.68,28.35,27.55,27.58,27.6,-0.02,-0.0725,7585.52,21273.909,1.9839,3.1216,0.92,46.6768,73.9518,4.3433,3.758,223922.02,105452.13,-0.0007246376811594901,-0.052233676975945165,-0.11289803795432618,-0.07635632953784333,-0.11403790555734017,0.9746271821330128,-0.049126344086021456,0.9500843983602605,-0.04030018513620748,0.9305150221832352,0.007957694989032538,0.9722279342212715,-0.007817054118963718,-0.0550670546390748,0.309804813178502,-0.3648718678175768,21.835442554278146,6.7135015292665905,15.167694951111377,-10.194885314422983,1.148677157391787,1.0006701957626727,0.1480069616291143,-0.0045281367420427245,0.02900652646845543,-0.003625815808556977,0.024292965917331464,0.00108774474256699,0.8605304212168488,1.0010889292196006,0.8488765774084333,1.0599538816295158,28.735416666666666,0,1.0396808775428976,1.0253332029065099,0.015228426395939243,0.020667150108774512,0.026831036983321344,0.027918781725888353
920128.BJ,2026-02-03,27.66,28.0,27.31,28.0,27.58,0.42,1.5228,7657.22,21180.409,2.0027,3.1511,1.05,47.3876,75.078,4.4094,3.8152,227332.0,107058.0,0.015228426395939243,-0.03912148249828418,-0.0855649902024821,-0.05181171689806985,-0.08794788273615628,0.9975062344139651,-0.04731197393429265,0.9733375047797825,-0.042631789137380416,0.9471298582687819,0.0006939155454006585,0.988601658261591,-0.00857607915662717,-0.11905010724645493,0.2240338290935106,-0.34308393633996553,31.0344820095125,12.489604940484577,14.274998280902444,8.918818259648845,1.1332849434231924,0.9783579137196645,0.15492702970352795,0.139692126492454,0.02464285714285719,0.012142857142857138,0.0,0.012500000000000051,0.8736349453978159,1.0252654705236177,0.8618036318867344,1.0760953112990008,28.614479166666662,0,1.041126935519968,1.0205881320921608,-0.004285714285714337,-0.0035714285714286698,0.02678571428571419,0.005714285714285783
