ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
688082.SH,20241128,53.4857,48.8914,4869993.8774,4817252.9381
688082.SH,20241127,52.9707,48.4206,4823095.3673,4770862.3284
688082.SH,20241126,52.045,47.5744,4738808.462,4710597.8915
688082.SH,20241125,53.5682,48.9668,4877505.295,4848469.0493
688082.SH,20241122,53.597,48.9931,4880122.2164,4851070.3919
688082.SH,20241121,54.8999,50.1841,4998755.9855,4968997.9231
688082.SH,20241120,54.9909,50.2673,5007042.9032,4977235.508
688082.SH,20241119,54.9191,50.2016,5000500.5998,4970732.1515
688082.SH,20241118,52.2988,47.8065,4761924.6008,4733576.4178
688082.SH,20241115,51.9923,47.5262,4734010.7728,823436.4524
688082.SH,20241114,54.8616,50.1491,4995266.757,868879.4628
688082.SH,20241113,56.6435,51.778,5157515.8825,897101.1654
688082.SH,20241112,56.5333,51.6772,5147484.3505,895356.2752
688082.SH,20241111,58.9188,53.8578,5364688.8249,933136.9416
688082.SH,20241108,55.4124,50.6526,5045424.4168,877603.9139
688082.SH,20241107,53.9371,49.304,4911089.1194,854237.5579
688082.SH,20241106,51.9061,47.4474,4726160.0087,822070.8861
688082.SH,20241105,52.2605,47.7715,4758435.3723,827684.8807
688082.SH,20241104,50.2822,45.9631,4578303.9508,796352.7216
688082.SH,20241101,49.0607,44.8465,4467084.7922,777007.1997
688082.SH,20241031,51.0678,46.6812,4649833.1351,808794.5475
688082.SH,20241030,50.0618,49.8571,4558240.8869,792862.9412
688082.SH,20241029,50.5361,50.3294,4601420.0897,800373.5556
688082.SH,20241028,51.7336,51.5221,4710458.4804,819339.7536
