ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
300748.SZ,20250612,114.516,95.2598,3332908.441,2755311.6535
300748.SZ,20250611,113.4788,94.397,3302721.5387,2730356.1754
300748.SZ,20250610,105.1812,87.4947,3061226.3202,2530712.3504
300748.SZ,20250609,103.1068,85.7691,3000852.5156,2480801.3941
300748.SZ,20250606,101.4567,84.3965,2952827.8983,2441099.4971
300748.SZ,20250605,104.144,86.6319,3031039.4179,2505756.8722
300748.SZ,20250604,99.2881,82.5925,2889709.8298,2388919.861
300748.SZ,20250603,95.7993,79.6904,2788172.0675,2304978.7073
300748.SZ,20250530,93.6778,77.9256,2726426.131,2253933.4111
300748.SZ,20250529,94.9507,78.9844,2763473.6929,2284560.5888
300748.SZ,20250528,92.9706,77.3373,2705844.1522,2236918.3124
300748.SZ,20250527,93.3949,77.6903,2718193.3395,2247127.3716
300748.SZ,20250526,95.3279,79.2982,2774450.7483,2293635.3081
300748.SZ,20250523,94.715,78.7884,2756613.0333,2278888.8892
300748.SZ,20250522,95.0921,79.1021,2767590.0887,2287963.6086
300748.SZ,20250521,96.5536,80.3178,2810126.1783,2323128.1459
300748.SZ,20250520,98.0151,81.5336,2852662.2679,2358292.6833
300748.SZ,20250519,97.7794,81.3375,2845801.6083,2352620.9837
300748.SZ,20250516,102.1168,84.9455,2972037.7452,2456980.2559
300748.SZ,20250515,100.4667,83.5729,2924013.1279,2417278.3589
300748.SZ,20250514,102.0696,84.9063,2970665.6133,2455845.916
300748.SZ,20250513,99.2881,82.5925,2889709.8298,2388919.861
300748.SZ,20250512,102.3525,85.1416,2978898.4048,2462651.9555
300748.SZ,20250509,100.2781,83.416,2918524.6002,2412740.9992
300748.SZ,20250508,101.5982,84.5141,2956944.2941,2444502.5168
300748.SZ,20250507,101.7868,84.671,2962432.8218,2449039.8765
300748.SZ,20250506,103.9554,86.475,3025550.8902,2501219.5126
300748.SZ,20250430,96.5065,80.2786,2808754.0464,2321993.806
300748.SZ,20250429,95.6107,79.5335,2782683.5398,2300441.3476
300748.SZ,20250428,95.705,79.6119,2785427.8037,2302710.0275
300748.SZ,20250425,96.4122,96.4122,2806009.7825,2319725.1262
300748.SZ,20250424,97.8266,97.8266,2847173.7402,2353755.3236
300748.SZ,20250423,101.1739,101.1739,2944595.1068,2434293.4576
300748.SZ,20250422,91.6505,91.6505,2667424.4583,2205156.7948
300748.SZ,20250421,93.6306,93.6306,2725053.9991,2252799.0712
300748.SZ,20250418,90.8019,90.8019,2642726.0837,2184738.6763
300748.SZ,20250417,94.6207,94.6207,2753868.7695,2276620.2094
300748.SZ,20250416,98.958,98.958,2880104.9064,2380979.4816
300748.SZ,20250415,98.298,98.298,2860895.0595,2365098.7228
300748.SZ,20250414,102.0225,102.0225,2969293.4814,2454711.5761
300748.SZ,20250411,100.3724,100.3724,2921268.8641,2415009.679
300748.SZ,20250410,100.3724,100.3724,2921268.8641,2415009.679
300748.SZ,20250409,100.0424,100.0424,2911663.9406,2407069.2996
300748.SZ,20250408,99.8538,99.8538,2906175.4129,2402531.94
300748.SZ,20250407,90.9433,90.9433,2646842.4795,2188141.696
300748.SZ,20250403,98.1566,98.1566,2856778.6637,2361695.703
300748.SZ,20250402,93.3006,93.3006,2715449.0756,2244858.6918
300748.SZ,20250401,92.8763,92.8763,2703099.8883,2234649.6326
300748.SZ,20250331,91.9334,91.9334,2675657.2499,2211962.8343
300748.SZ,20250328,49.0245,103.7686,2763473.6929,2283478.6277
300748.SZ,20250327,48.9758,103.6656,2760729.4291,2281211.0223
300748.SZ,20250326,50.3876,106.654,2840313.0806,2346971.5787
300748.SZ,20250325,48.4403,102.5321,2730542.5268,2256267.3631
300748.SZ,20250324,48.4646,102.5836,2731914.6587,2257401.1657
300748.SZ,20250321,48.3916,102.429,2727798.2629,2253999.7577
300748.SZ,20250320,50.3146,106.4994,2836196.6848,2343570.1706
300748.SZ,20250319,51.2883,108.5603,2891081.9618,2388922.2784
300748.SZ,20250318,51.0692,108.0966,2878732.7745,2378718.0541
300748.SZ,20250317,51.0448,108.0451,2877360.6425,2377584.2514
300748.SZ,20250314,51.5317,109.0756,2904803.281,2400260.3053
300748.SZ,20250313,51.3126,108.6119,2892454.0937,2390056.0811
300748.SZ,20250312,53.1626,112.5276,2996736.1198,2476225.0859
300748.SZ,20250311,54.8665,116.1343,3092785.3544,2555591.2745
300748.SZ,20250310,54.2823,114.8977,3059854.1883,2528380.0099
300748.SZ,20250307,53.1139,112.4246,2993991.856,2473957.4805
300748.SZ,20250306,52.9435,112.0639,2984386.9325,2466020.8616
300748.SZ,20250305,52.5053,111.1365,2959688.5579,2445612.4131
300748.SZ,20250304,52.6757,111.4972,2969293.4814,2453549.032
300748.SZ,20250303,51.9698,110.003,2929501.6556,2420668.7538
300748.SZ,20250228,50.9475,107.839,2871872.1148,2373049.0406
300748.SZ,20250227,53.4547,113.1459,3013201.7029,2489830.7182
300748.SZ,20250226,54.2093,114.7432,3055737.7925,2524978.6018
300748.SZ,20250225,54.5744,115.516,3076319.7714,2541985.6422
300748.SZ,20250224,56.1566,118.8651,3165508.3464,2615682.8174
300748.SZ,20250221,54.9882,116.3919,3099646.0141,2561260.288
300748.SZ,20250220,55.2316,116.9072,3113367.3333,2572598.315
300748.SZ,20250219,55.1343,116.7011,3107878.8056,2568063.1042
300748.SZ,20250218,48.1725,101.9653,2715449.0756,2243795.5334
300748.SZ,20250217,49.3652,104.49,2782683.5398,2299351.8655
300748.SZ,20250214,48.5376,102.7382,2736031.0545,2260802.5738
300748.SZ,20250213,49.0245,103.7686,2763473.6929,2283478.6277
300748.SZ,20250212,50.9231,107.7875,2870499.9829,2371915.2379
300748.SZ,20250211,50.6067,107.1177,2852662.2679,2357175.8029
300748.SZ,20250210,51.5073,109.024,2903431.1491,2399126.5026
300748.SZ,20250207,51.6777,109.3847,2913036.0725,2407063.1215
300748.SZ,20250206,52.4323,110.9819,2955572.1621,2442211.005
300748.SZ,20250205,50.0955,106.0357,2823847.4975,2333365.9463
300748.SZ,20250127,48.1725,101.9653,2715449.0756,2243795.5334
300748.SZ,20250124,51.5317,109.0756,2904803.281,2400260.3053
300748.SZ,20250123,49.0488,103.8202,2764845.8248,2284612.4304
300748.SZ,20250122,48.7567,103.2019,2748380.2418,2271006.7981
300748.SZ,20250121,46.6876,98.8224,2631749.0283,2174633.569
300748.SZ,20250120,47.8561,101.2955,2697611.3606,2229056.0984
300748.SZ,20250117,48.5376,102.7382,2736031.0545,2260802.5738
300748.SZ,20250116,49.0731,103.8717,2766217.9568,2285746.2331
300748.SZ,20250115,50.1442,106.1387,2826591.7614,2335633.5517
300748.SZ,20250114,50.0955,106.0357,2823847.4975,2333365.9463
300748.SZ,20250113,48.635,102.9443,2741519.5822,2265337.7846
300748.SZ,20250110,45.8844,97.1221,2586468.6749,2137218.0801
300748.SZ,20250109,45.2515,95.7825,2550793.2449,2107739.21
300748.SZ,20250108,43.6936,92.4849,2462976.8018,2035175.8375
300748.SZ,20250107,44.789,94.8035,2524722.7383,2086196.9588
300748.SZ,20250106,43.3285,91.7121,2442394.8229,2018168.7971
300748.SZ,20250103,42.087,89.0844,2372416.0949,1960344.8597
300748.SZ,20250102,42.1601,89.239,2376532.4906,1963746.2677
300748.SZ,20241231,42.6701,90.3186,2405283.2607,2027239.2187
300748.SZ,20241230,43.9827,93.0968,2479271.2805,2089598.3669
300748.SZ,20241227,45.152,95.572,2545187.8799,2145154.6989
300748.SZ,20241226,45.5339,96.3802,2566711.6675,2163295.5421
300748.SZ,20241225,42.9088,90.8237,2418735.628,2038577.2456
300748.SZ,20241224,44.4361,94.0566,2504830.7782,2111140.6181
300748.SZ,20241223,44.5793,94.3597,2512902.1986,2117943.4343
300748.SZ,20241220,46.5601,98.5523,2624556.8466,2212049.0579
300748.SZ,20241219,45.7009,96.7338,2576128.3245,2171232.1609
300748.SZ,20241218,45.9873,97.34,2592271.1652,2184837.7933
300748.SZ,20241217,46.393,98.1987,2615140.1895,2204112.4391
300748.SZ,20241216,46.4407,98.2997,2617830.663,2206380.0445
300748.SZ,20241213,47.276,100.0677,2664913.9483,2246063.1388
300748.SZ,20241212,48.1113,101.8357,2711997.2336,2285746.2331
300748.SZ,20241211,49.2806,104.3109,2777913.833,2341302.5652
300748.SZ,20241210,49.2806,104.3109,2777913.833,2341302.5652
300748.SZ,20241209,49.6386,105.0686,2798092.3838,2358309.6056
300748.SZ,20241206,50.2352,106.3314,2831723.3019,2386654.673
300748.SZ,20241205,51.0943,108.1499,2880151.8239,2427471.57
300748.SZ,20241204,52.741,111.6353,2972973.1578,2505703.956
300748.SZ,20241203,51.8342,109.7158,2921854.1624,2462619.4535
300748.SZ,20241202,49.2806,104.3109,2777913.833,2341302.5652
300748.SZ,20241129,47.3953,100.3203,2671640.1319,2251732.1523
300748.SZ,20241128,46.393,98.1987,2615140.1895,2204112.4391
300748.SZ,20241127,47.4908,100.5223,2677021.0788,2256267.3631
300748.SZ,20241126,46.2498,97.8956,2607068.7692,2197309.6229
300748.SZ,20241125,49.4954,104.7655,2790020.9635,2351506.7894
300748.SZ,20241122,50.3307,106.5335,2837104.2488,2391189.8838
300748.SZ,20241121,46.393,98.1987,2615140.1895,2204112.4391
300748.SZ,20241120,47.0373,99.5626,2651461.581,2234725.1118
300748.SZ,20241119,46.5123,98.4513,2621866.3731,2209781.4526
300748.SZ,20241118,44.3168,93.804,2498104.5946,2105471.6046
300748.SZ,20241115,46.918,99.31,2644735.3974,2229056.0984
300748.SZ,20241114,49.3284,104.4119,2780604.3064,2343570.1706
300748.SZ,20241113,53.2422,112.6961,3001223.129,2529513.8125
