ts_code,trade_date,pe,pe_ttm,total_mv,circ_mv
300408.SZ,20241206,44.5732,34.5072,7046960.8332,6875284.0785
300408.SZ,20241205,43.7125,33.8409,6910889.5198,6742527.7093
300408.SZ,20241204,43.7004,33.8315,6908973.0225,6740657.9013
300408.SZ,20241203,44.1247,34.16,6976050.4304,6806101.1819
300408.SZ,20241202,44.6338,34.5541,7056543.32,6884633.1186
300408.SZ,20241129,44.3065,34.3007,7004797.891,6834148.3021
300408.SZ,20241128,44.0519,34.1037,6964551.4462,6794882.3338
300408.SZ,20241127,43.9792,34.0474,6953052.462,6783663.4857
300408.SZ,20241126,42.173,32.6491,6667494.3537,6505062.0911
300408.SZ,20241125,41.9184,32.452,6627247.9089,6465796.1228
300408.SZ,20241122,42.7064,33.062,6751820.238,6587333.6439
300408.SZ,20241121,44.1974,34.2163,6987549.4147,6817320.03
300408.SZ,20241120,45.0945,34.9107,7129370.2201,6955685.8232
300408.SZ,20241119,44.7308,34.6292,7071875.299,6899591.5827
300408.SZ,20241118,43.2398,33.4749,6836146.1224,6669605.1966
300408.SZ,20241115,43.0701,33.3435,6809315.1592,6643427.8844
300408.SZ,20241114,43.955,34.0286,6949219.4672,6779923.8696
300408.SZ,20241113,44.9732,34.8169,7110205.2464,6936987.7431
